insee;code;city
42286;42660;ST ROMAIN LES ATHEUX
42287;42220;ST SAUVEUR EN RUE
42301;42560;SOLEYMIEUX
42303;42260;SOUTERNON
42305;42350;LA TALAUDIERE
42307;42800;TARTARAS
42314;42830;LA TUILIERE
42315;42210;UNIAS
42319;42110;VALEILLE
42325;42590;VENDRANGES
42331;42155;VILLEMONTAIS
42337;42310;VIVANS
42339;42430;CHAUSSETERRE
43002;43000;AIGUILHE
43006;43380;ALLY
43012;43110;AUREC SUR LOIRE
43021;43800;BEAULIEU
43022;43100;BEAUMONT
43025;43590;BEAUZAC
43028;43200;BESSAMOREL
43032;43700;BLAVOZY
43035;43160;BONNEVAL
43039;43370;LE BRIGNON
43044;43380;CERZAT
43052;43440;CHAMPAGNAC LE VIEUX
43060;43300;CHARRAIX
32124;32220;ESPAON
32126;32170;ESTAMPES
32128;32300;ESTIPOUY
32130;32450;FAGET ABBATIAL
32131;32340;FLAMARENS
32133;32250;FOURCES
32135;32400;FUSTEROUAU
32143;32480;GAZAUPOUY
32146;32340;GIMBREDE
32148;32200;GISCARO
32151;32400;GOUX
32156;32300;IDRAC RESPAILLES
32160;32600;L ISLE JOURDAIN
32161;32400;IZOTGES
32162;32360;JEGUN
32163;32160;JU BELLOC
32171;32130;LABASTIDE SAVES
32173;32120;LABRIHE
32182;32130;LAHAS
32186;32260;LAMAGUERE
32188;32500;LAMOTHE GOAS
32189;32240;LANNEMAIGNAN
32199;32160;LASSERADE
32216;32140;LOURTIES MONBRUN
32217;32230;LOUSLITGES
32220;32110;LUPPE VIOLLES
32221;32270;LUSSAN
32223;32380;MAGNAS
32236;32150;MARGUESTAU
32245;32400;MAUMUSSON LAGUIAN
32252;32170;MIELAN
32255;32390;MIRAMONT LATOUR
32262;32600;MONBRUN
32263;32300;MONCASSIN
32269;32120;MONFORT
32274;32240;MONLEZUN D ARMAGNAC
32278;32300;MONTAUT
32293;32300;MOUCHES
32314;32340;PEYRECAVE
32324;32300;PONSAN SOUBIRAN
32332;32190;PRENERON
32337;32390;PUYSEGUR
32338;32800;RAMOUZENS
32348;32810;ROQUELAURE
32357;32430;STE ANNE
32360;32350;ST ARAILLES
32365;32140;ST BLANCARD
32371;32380;ST CREAC
32376;32120;STE GEMME
32378;32400;ST GERME
32381;32550;ST JEAN LE COMTAL
32389;32300;ST MARTIN
32397;32300;ST MICHEL
32430;32140;SERE
32443;32400;TERMES D ARMAGNAC
32444;32430;THOUX
32451;32420;TOURNAN
32453;32390;TOURRENQUETS
32461;32400;VERLUS
33007;33640;ARBANATS
33020;33790;AURIOLLES
33025;33760;BAIGNEAUX
33026;33730;BALIZAC
33045;33350;BELVES DE CASTILLON
33048;33124;BERTHEZ
33049;33750;BEYCHAC ET CAILLAU
33051;33380;BIGANOS
33051;33380;BIGANOS
33055;33340;BLAIGNAN
33059;33670;BLESIGNAC
33063;33100;BORDEAUX
33063;33200;BORDEAUX
33070;33480;BRACH
33075;33520;BRUGES
33078;33420;CABARA
33079;33750;CADARSAC
33090;33610;CANEJAN
33093;33550;CAPIAN
33094;33220;CAPLONG
33097;33121;CARCANS
33098;33410;CARDAN
33101;33390;CARTELEGUE
33106;33210;CASTETS EN DORTHE
33108;33350;CASTILLON LA BATAILLE
33116;33430;CAZATS
33117;33790;CAZAUGITAT
33122;33610;CESTAS
33130;33210;COIMERES
33138;33230;COUTRAS
33139;33580;COUTURES
33144;33430;CUDOS
33156;33760;ESCOUSSANS
33169;33190;FLOUDES
33172;33390;FOURS
33186;33890;GENSAC
33189;33540;GORNAC
33194;33420;GREZILLAC
33199;33470;GUJAN MESTRAS
33200;33185;LE HAILLAN
33202;33125;HOSTENS
7340;7000;VEYRAS
7343;7110;VINEZAC
7347;7690;VOCANCE
8001;8300;ACY ROMANCE
8013;8450;ANGECOURT
8014;8310;ANNELLES
8028;8320;AUBRIVES
8037;8260;AUVILLERS LES FORGES
8039;8190;AVAUX
8043;8200;BALAN
8044;8190;BALHAM
8046;8220;BANOGNE RECOUVRANCE
8049;8240;BAR LES BUZANCY
8057;8240;BELLEVILLE ET CHATILLON SUR BAR
8059;8240;BELVAL BOIS DES DAMES
8061;8240;LA BERLIERE
8063;8450;LA BESACE
8065;8370;BIEVRES
8070;8190;BLANZY LA SALONNAISE
8073;8290;BOSSUS LES RUMIGNY
8075;8240;BOULT AUX BOIS
8082;8400;BRECY BRIERES
8096;8160;CHALANDRY ELAIRE
8099;8430;CHAMPIGNEUL SUR VENCE
8103;8130;CHARBOGNE
8113;8220;CHAUMONT PORCIEN
8115;8350;CHEMERY CHEHERY
8115;8450;CHEMERY CHEHERY
8116;8390;BAIRON ET SES ENVIRONS
8122;8600;CHOOZ
8124;8460;CLAVY WARBY
8132;8270;CORNY MACHEROMENIL
8133;8300;COUCY
8134;8130;COULOMMES ET MARQUENY
8145;8140;DOUZY
8148;8300;L ECAILLE
8152;8160;ELAN
8155;8260;ETALLE
8158;8160;ETREPIGNY
8163;8270;FAISSAULT
8169;8260;FLAIGNES HAVYS
8171;8250;FLEVILLE
8182;8290;LE FRETY
8184;8370;FROMY
8194;8200;GLAIRE
8206;8090;HAM LES MOINES
8210;8220;HANNOGNE ST REMY
8220;8310;HAUVINE
8230;8090;HOULDIZY
8247;8600;LANDRICHAMPS
8252;8210;LETANNE
8256;8400;LIRY
8259;8400;LONGWE
8274;8250;MARCQ
8279;8400;MARS SOUS BOURCQ
8281;8110;MATTON ET CLEMENCY
8283;8430;MAZERNY
8291;8110;MOGUES
8297;8090;MONTCORNET
8306;8130;MONT LAURENT
8311;8210;MOUZON
8314;8300;NEUFLIZE
8316;8700;NEUFMANIL
8317;8450;LA NEUVILLE A MAIRE
8318;8380;LA NEUVILLE AUX JOUTES
8319;8380;NEUVILLE LEZ BEAULIEU
8326;8240;NOUART
8334;8450;OMICOURT
8335;8430;OMONT
8336;8110;OSNES
8338;8310;PAUVRES
8342;8140;POURU AUX BOIS
8347;8370;PUILLY ET CHARBEAUX
8351;8400;QUILLY
8360;8220;RENNEVILLE
8364;8130;RILLY SUR AISNE
8366;8220;ROCQUIGNY
8367;8230;ROCROI
8368;8190;ROIZY
8370;8150;ROUVROY SUR AUDRY
8381;8190;ST GERMAINMONT
8385;8090;ST LAURENT
8388;8160;ST MARCEAU
8390;8400;STE MARIE
8391;8200;ST MENGES
8395;8430;ST PIERRE SUR VENCE
8400;8160;SAPOGNE ET FEUCHERES
8401;8130;SAULCES CHAMPENOISES
8402;8270;SAULCES MONCLIN
8406;8400;SAVIGNY SUR AISNE
8412;8250;SENUC
8413;8220;SERAINCOURT
8422;8430;SINGLY
8426;8300;SON
8427;8300;SORBON
8428;8270;SORCY BAUTHEMONT
8437;8240;TAILLY
8438;8360;TAIZY
8445;8350;THELONNE
8446;8240;THENORGUES
67420;67130;RUSS
67422;67390;SAASENHEIM
67425;67700;ST JEAN SAVERNE
67441;67350;SCHALKENDORF
67444;67270;SCHERLENHEIM
67445;67750;SCHERWILLER
67447;67300;SCHILTIGHEIM
67459;67440;SCHWENHEIM
67467;67320;SIEWILLER
67471;67460;SOUFFELWEYERSHEIM
67473;67120;SOULTZ LES BAINS
67474;67250;SOULTZ SOUS FORETS
67476;67770;STATTMATTEN
67485;67370;STUTZHEIM OFFENHEIM
67485;67370;STUTZHEIM OFFENHEIM
67493;67220;TRIEMBACH AU VAL
67498;67350;UHRWILLER
67501;67150;UTTENHEIM
67503;67330;UTTWILLER
67508;67430;VOELLERDINGEN
67527;67440;WESTHOUSE MARMOUTIER
67532;67370;WILLGOTTHEIM
67534;67270;WILWISHEIM
67539;67170;WINGERSHEIM LES QUATRE BANS
67544;67160;WISSEMBOURG
67547;67820;WITTISHEIM
67548;67370;WIWERSHEIM
67553;67700;WOLSCHHEIM
67554;67120;WOLXHEIM
67557;67140;ZELLWILLER
67558;67110;ZINSWILLER
67559;67290;ZITTERSHEIM
67560;67270;ZOEBERSDORF
68005;68770;AMMERSCHWIHR
68007;68280;ANDOLSHEIM
68009;68320;ARTZENHEIM
68011;68700;ASPACH LE BAS
68014;68150;AUBURE
68025;68480;BENDORF
68030;68500;BERGHOLTZZELL
68035;68480;BIEDERTHAL
68037;68127;BILTZHEIM
68045;68290;BOURBACH LE BAS
68049;68480;BOUXWILLER
68050;68210;BRECHAUMONT
68059;68520;BURNHAUPT LE BAS
68066;68000;COLMAR
68082;68190;ENSISHEIM
68083;68140;ESCHBACH AU VAL
68085;68210;ETEIMBES
68098;68580;FRIESEN
68101;68990;GALFINGUE
68106;68760;GOLDBACH ALTENBACH
68106;68760;GOLDBACH ALTENBACH
68113;68970;GUEMAR
68117;68140;GUNSBACH
68121;68220;HAGENTHAL LE HAUT
68123;68420;HATTSTATT
68132;68510;HELFRANTZKIRCH
68138;68560;HIRSINGUE
68140;68740;HIRTZFELDEN
68145;68180;HORBOURG WIHR
68146;68125;HOUSSEN
68148;68130;HUNDSBACH
68155;68040;INGERSHEIM
68157;68320;JEBSHEIM
68159;68500;JUNGHOLTZ
68161;68230;KATZENTHAL
68162;68240;KAYSERSBERG VIGNOBLE
68166;68260;KINGERSHEIM
68169;68480;KOESTLACH
68172;68320;KUNHEIM
68179;68290;LAUW
68180;68800;LEIMBACH
68186;68480;LIGSDORF
68187;68480;LINSDORF
68191;68720;LUEMSCHWILLER
68192;68210;VALDIEU LUTRAN
74135;74210;GIEZ
74139;74420;HABERE LULLIN
74146;74500;LARRINGES
74148;74320;LESCHAUX
74152;74330;LOVAGNY
74156;74890;LULLY
74159;74300;MAGLAND
74163;74200;MARGENCEL
74169;74460;MARNAZ
74172;74500;MAXILLY SUR LEMAN
74176;74290;MENTHON ST BERNARD
74178;74270;MENTHONNEX SOUS CLERMONT
74182;74960;MEYTHET
74183;74440;MIEUSSY
74185;74560;MONNETIER MORNEX
74186;74600;MONTAGNY LES LANCHES
74198;74370;NAVES PARMELAN
74200;74500;NEUVECELLE
74208;74480;PASSY
74211;74930;PERS JUSSY
74217;74370;PRINGY
74218;74500;PUBLIER
55188;55600;FLASSIGNY
55193;55110;FORGES SUR MEUSE
55196;55200;FREMEREVILLE SOUS LES COTES
55207;55000;GERY
55224;55000;HAIRONVILLE
55226;55600;HAN LES JUVIGNY
55237;55160;HAUDIOMONT
55239;55100;HAUMONT PRES SAMOGNEUX
55241;55220;HEIPPES
55243;55210;HERBEUVILLE
55244;55400;HERMEVILLE EN WOEVRE
55246;55290;HEVILLIERS
55255;55600;JAMETZ
55258;55200;GEVILLE
55262;55600;JUVIGNY SUR LOISON
55265;55160;LABEUVILLE
55267;55210;LACHAUSSEE
55268;55300;LACROIX SUR MEUSE
55286;55220;LEMMES
55289;55260;LEVONCOURT
55292;55110;LINY DEVANT DUN
55293;55110;LION DEVANT DUN
55295;55250;LISLE EN BARROIS
55312;55300;MAIZEY
55315;55290;MANDRES EN BARROIS
55322;55190;MARSON SUR BARBOURE
55328;55140;MAXEY SUR VAISE
55331;55190;MELIGNY LE PETIT
55338;55110;MILLY SUR BRADON
55340;55800;MOGNEVILLE
55341;55150;MOIREY FLABAS CREPION
55343;55270;MONTBLAINVILLE
55345;55110;MONT DEVANT SASSEY
55346;55270;MONTFAUCON D ARGONNE
55349;55110;MONTIGNY DEVANT SASSEY
55357;55400;MORGEMOULIN
55359;55290;MORLEY
55360;55320;MOUILLY
55361;55400;MOULAINVILLE
55369;55000;NAIVES ROSIERES
55381;55140;NEUVILLE LES VAUCOULEURS
55388;55800;NOYERS AUZECOURT
55400;55400;PARFONDRUPT
55403;55150;PEUVILLERS
55408;55700;POUILLY SUR MEUSE
55419;55120;RECICOURT
55424;55800;REMENNECOURT
55425;55600;REMOIVILLE
55435;55000;ROBERT ESPAGNE
55442;55260;RAIVAL
55448;55260;RUPT DEVANT ST MIHIEL
55457;55160;ST HILAIRE EN WOEVRE
55457;55160;ST HILAIRE EN WOEVRE
55459;55130;ST JOIRE
55461;55150;ST LAURENT SUR OTHAIN
55470;55000;SAUDRUPT
55485;55140;SEPVIGNY
55487;55300;SEUZEY
55489;55100;SIVRY LA PERCHE
55492;55320;SOMMEDIEUE
55495;55230;SORBEY
55497;55220;LES SOUHESMES RAMPONT
55501;55500;STAINVILLE
55503;55140;TAILLANCOURT
55508;55600;THONNE LA LONG
55517;55250;SEUIL D ARGONNE
55518;55500;COUSANCES LES TRICONVILLE
55520;55190;TROUSSEY
55521;55300;TROYON
55522;55140;UGNY SUR MEUSE
55525;55220;VADELAINCOURT
55534;55130;VAUDEVILLE LE HAUT
55545;55100;VERDUN
55551;55210;VIGNEULLES LES HATTONCHATEL
55562;55500;VILLERS LE SEC
55568;55000;VILLE SUR SAULX
55571;55110;VILOSNES HARAUMONT
55582;55700;WISEPPE
56001;56350;ALLAIRE
56003;56610;ARRADON
56013;56550;BELZ
56016;56310;BIEUZY LES EAUX
56024;56580;BREHAN
56027;56420;BULEON
56030;56130;CAMOEL
56038;56200;LA CHAPELLE GACELINE
56041;56480;CLEGUEREC
56048;56540;LE CROISTY
56050;56120;LA CROIX HELLEAN
56051;56420;CRUGUEL
56052;56750;DAMGAN
56053;56250;ELVEN
56055;56410;ETEL
56065;56800;GOURHEL
56068;56120;LA GREE ST LAURENT
56078;56520;GUIDEL
56080;56490;GUILLIERS
56082;56120;HELLEAN
56087;56780;ILE AUX MOINES
56100;56630;LANGONNET
43061;43700;CHASPINHAC
43066;43430;CHAUDEYROLLES
43072;43230;LA CHOMETTE
43080;43500;CRAPONNE SUR ARZON
43082;43300;CRONCE
43084;43370;CUSSAC SUR LOIRE
43085;43300;DESGES
43091;43150;LES ESTABLES
43104;43170;GREZES
43113;43260;LANTRIAC
43119;43800;LAVOUTE SUR LOIRE
43122;43350;LISSAC
43132;43300;MAZEYRAT D ALLIER
43133;43100;MERCOEUR
43134;43800;MEZERES
43136;43580;MONISTROL D ALLIER
43138;43270;MONLET
43140;43700;LE MONTEIL
43143;43260;MONTUSCLAT
43170;43100;ST BEAUZIRE
43173;43340;ST CHRISTOPHE D ALLIER
43176;43580;ST DIDIER D ALLIER
43181;43260;ST ETIENNE LARDEYROL
43184;43330;ST FERREOL D AUROURE
43188;43230;ST GEORGES D AURAC
43194;43260;ST HOSTIEN
43199;43200;ST JEURES
43200;43260;ST JULIEN CHAPTEUIL
43201;43500;ST JULIEN D ANCE
43202;43300;ST JULIEN DES CHAZES
43206;43100;ST JUST PRES BRIOUDE
43221;43580;ST PRIVAT D ALLIER
43226;43440;ST VERT
43227;43140;ST VICTOR MALESCOURS
43230;43800;ST VINCENT
43234;43170;SAUGUES
43241;43370;SOLIGNAC SUR LOIRE
43245;43580;THORAS
43249;43210;VALPRIVAS
43252;43270;VARENNES ST HONORAT
44014;44140;LE BIGNON
44015;44130;BLAIN
44016;44430;LA BOISSIERE DU DORE
44022;44190;BOUSSAY
44035;44240;LA CHAPELLE SUR ERDRE
44037;44690;CHATEAU THEBAUD
44038;44320;CHAUVE
44045;44360;CORDEMAIS
44053;44530;DREFFEAC
44054;44110;ERBRAY
44056;44130;FAY DE BRETAGNE
44064;44190;GORGES
44067;44290;GUEMENE PENFAO
44069;44350;GUERANDE
44070;44690;LA HAIE FOUASSIERE
44073;44810;HERIC
44074;44610;INDRE
44076;44170;JANS
44077;44440;JOUE SUR ERDRE
44078;44670;JUIGNE DES MOUTIERS
44084;44430;LE LOROUX BOTTEREAU
44090;44270;LA MARNE
44096;44522;MESANGER
44097;44420;MESQUER
44103;44550;MONTOIR DE BRETAGNE
44109;44100;NANTES
44116;44560;PAIMBOEUF
44117;44330;LE PALLET
44120;44640;LE PELLERIN
44127;44140;LA PLANCHE
44129;44160;PONTCHATEAU
44130;44860;PONT ST MARTIN
44131;44210;PORNIC
44131;44210;PORNIC
44134;44522;POUILLE LES COTEAUX
44135;44510;LE POULIGUEN
44145;44640;ROUANS
44146;44660;ROUGE
44150;44860;ST AIGNAN GRANDLIEU
44156;44650;CORCOUE SUR LOGNE
44180;44540;ST MARS LA JAILLE
44182;44730;ST MICHEL CHEF CHEF
44182;44730;ST MICHEL CHEF CHEF
44184;44600;ST NAZAIRE
44186;44680;STE PAZANNE
44190;44230;ST SEBASTIEN SUR LOIRE
44193;44590;ST VINCENT DES LANDES
44194;44880;SAUTRON
44197;44590;SION LES MINES
44208;44170;TREFFIEUX
44211;44420;LA TURBALLE
44213;44370;LOIREAUXENCE
44217;44360;VIGNEUX DE BRETAGNE
44220;44640;VUE
44222;44522;LA ROCHE BLANCHE
44224;44170;LA GRIGONNAIS
45004;45200;AMILLY
45013;45330;AUGERVILLE LA RIVIERE
45014;45390;AULNAY LA RIVIERE
45017;45270;AUVILLIERS EN GATINAIS
33204;33190;HURE
33205;33720;ILLATS
33207;33450;IZON
33213;33650;LA BREDE
33218;33230;LAGORCE
33221;33190;LAMOTHE LANDERRON
33222;33500;LALANDE DE POMEROL
33223;33790;LANDERROUAT
33225;33720;LANDIRAS
33228;33710;LANSAC
33246;33220;LIGUEUX
33248;33480;LISTRAC MEDOC
33254;33190;LOUPIAC DE LA REOLE
33267;33860;MARCILLAC
33274;33650;MARTILLAC
33276;33690;MASSEILLES
33282;33350;MERIGNAS
33284;33380;MIOS
33288;33410;MONPRIMBLANC
33289;33580;MONSEGUR
33290;33570;MONTAGNE
33291;33190;MONTAGOUDIN
33292;33760;MONTIGNAC
33306;33190;NOAILLAC
33319;33890;PESSAC SUR DORDOGNE
33321;33240;PEUJARD
33322;33290;LE PIAN MEDOC
33325;33390;PLASSAC
33329;33730;POMPEJAC
33334;33640;PORTETS
33336;33730;PRECHAC
33348;33340;QUEYRAC
33354;33220;RIOCAUD
33364;33141;SAILLANS
33365;33126;ST AIGNAN
33366;33240;ST ANDRE DE CUBZAC
33370;33390;ST ANDRONY
33385;33230;ST CHRISTOPHE DE DOUBLE
33386;33570;ST CIBARD
33388;33710;ST CIERS DE CANESSE
33390;33350;STE COLOMBE
33392;33410;STE CROIX DU MONT
33405;33390;ST GENES DE BLAYE
33406;33350;ST GENES DE CASTILLON
33417;33480;STE HELENE
33421;33420;ST JEAN DE BLAIGNAC
33423;33250;ST JULIEN BEYCHEVELLE
33424;33112;ST LAURENT MEDOC
33432;33210;ST LOUBERT
33436;33125;ST MAGNE
33438;33490;ST MAIXANT
33440;33490;ST MARTIAL
33444;33490;ST MARTIN DE SESCAS
33448;33650;ST MEDARD D EYRANS
33449;33160;ST MEDARD EN JALLES
33452;33720;ST MICHEL DE RIEUFRET
33459;33330;ST PEY D ARMENS
33484;33113;ST SYMPHORIEN
33487;33440;ST VINCENT DE PAUL
33491;33580;ST VIVIEN DE MONSEGUR
33501;33650;SAUCATS
33506;33540;SAUVETERRE DE GUYENNE
33508;33124;SAVIGNAC
33509;33910;SAVIGNAC DE L ISLE
33510;33490;SEMENS
33514;33780;SOULAC SUR MER
33517;33460;SOUSSANS
33524;33240;TARNES
33529;33115;LA TESTE DE BUCH
33536;33125;LE TUZAN
33540;33930;VENDAYS MONTALIVET
33541;33590;VENSAC
33545;33180;VERTHEUIL
33550;33140;VILLENAVE D ORNON
34017;34530;AUMES
34025;34290;BASSAN
34026;34210;BEAUFORT
34028;34600;BEDARIEUX
34032;34500;BEZIERS
34036;34700;LE BOSC
34041;34800;BRIGNAC
34049;34260;CAMPLONG
34052;34310;CAPESTANG
34056;34120;CASTELNAU DE GUERS
34059;34210;LA CAUNETTE
34060;34380;CAUSSE DE LA SELLE
34063;34720;CAUX
34065;34460;CAZEDARNES
34071;34260;CEILHES ET ROCOZELS
34073;34420;CERS
34075;34210;CESSERAS
34077;34830;CLAPIERS
34084;34490;CORNEILHAN
34085;34290;COULOBRES
34108;34110;FRONTIGNAN
34115;34190;GORNIES
34119;34600;HEREPIAN
34121;34650;JONCELS
34126;34240;LAMALOU LES BAINS
34129;34970;LATTES
8448;8800;THILAY
8455;8400;TOURCELLES CHAUMONT
8458;8130;TOURTERON
8459;8110;TREMBLOIS LES CARIGNAN
8464;8250;VAUX LES MOURON
8466;8210;VAUX LES MOUZON
8468;8150;VAUX VILLAINE
8471;8390;VERRIERES
8479;8430;VILLERS LE TOURNEUR
8482;8430;VILLERS SUR LE MONT
8484;8310;VILLE SUR RETOURNE
8492;8350;VRIGNE MEUSE
9005;9320;ALEU
9013;9000;ARABAUX
9019;9130;ARTIGAT
9021;9120;ARTIX
9033;9230;BAGERT
9038;9350;LA BASTIDE DE BESPLAS
9039;9500;LA BASTIDE DE BOUSIGNAC
9042;9240;LA BASTIDE DE SEROU
9047;9300;BELESTA
9052;9500;BESSET
9063;9000;LE BOSC
9076;9700;CANTE
9090;9120;CAZAUX
9104;9120;DALOU
9105;9350;DAUMAZAN SUR ARIZE
9107;9600;DUN
9114;9200;ERP
9116;9100;ESCOSSE
9122;9000;FOIX
9124;9130;LE FOSSAT
9125;9300;FOUGAX ET BARRINEUF
9126;9300;FREYCHENET
9128;9190;GAJAN
9129;9800;GALEY
9132;9700;GAUDIES
9134;9220;GESTIES
9135;9220;GOULIER
9142;9300;ILHAT
9143;9220;ILLIER ET LARAMADE
9148;9160;LACAVE
9153;9500;LAPENNE
9156;9310;LARNAT
9164;9420;LESCURE
9165;9300;LESPARROU
9170;9700;LISSAC
9172;9350;LOUBAUT
9174;9000;LOUBIERES
9178;9500;MALEGOUDE
9188;9400;MERCUS GARRABET
9189;9110;MERENS LES VALS
9192;9400;MIGLOS
9194;9500;MIREPOIX
9197;9110;MONTAILLOU
9209;9200;MONTJOIE EN COUSERANS
9211;9300;MONTSEGUR
9212;9240;MONTSERON
9213;9500;MOULIN NEUF
9220;9110;ORLU
9221;9400;ORNOLAC USSAT LES BAINS
9226;9310;PECH
9228;9110;PERLES ET CASTELET
9231;9320;LE PORT
9243;9600;REGAT
9257;9230;STE CROIX VOLVESTRE
9262;9300;ST JEAN D AIGUES VIVES
9265;9100;ST JEAN DU FALGA
9267;9800;ST LARY
9269;9000;ST MARTIN DE CARALP
9299;9140;SOUEIX ROGALLE
9301;9320;SOULAN
9307;9160;TAURIGNAN CASTET
9309;9500;TEILHET
9313;9230;TOURTOUSE
9323;9500;VALS
9340;9120;VIRA
9342;9130;STE SUZANNE
10005;10140;AMANCE
10006;10700;ARCIS SUR AUBE
10007;10200;ARCONVILLE
10008;10140;ARGANCON
10019;10220;VAL D AUZON
10033;10200;BAR SUR AUBE
10037;10190;BERCENAY EN OTHE
10038;10290;BERCENAY LE HAYER
10044;10500;BETIGNICOURT
10046;10500;BLAINCOURT SUR AUBE
10051;10320;BOUILLY
10054;10290;BOURDENAY
10055;10110;BOURGUIGNONS
10056;10220;BOUY LUXEMBOURG
10058;10340;BRAGELOGNE BEAUVOIR
10058;10340;BRAGELOGNE BEAUVOIR
10061;10220;BREVONNES
10070;10110;CELLES SUR OURCE
10076;10200;CHAMPIGNOL LEZ MONDEVILLE
10080;10210;CHAOURCE
10081;10600;LA CHAPELLE ST LUC
10084;10150;CHARMONT SOUS BARBUISE
74232;74410;ST EUSTACHE
74235;74910;ST GERMAIN SUR RHONE
74237;74500;ST GINGOLPH
74240;74250;ST JEAN DE THOLOME
74253;74800;ST SIXT
74255;74150;SALES
74258;74340;SAMOENS
74266;74310;SERVOZ
74268;74600;SEYNOD
74272;74330;SILLINGY
74276;74440;TANINGES
74280;74230;THONES
74296;74160;VERS
74301;74420;VILLARD
74307;74350;VILLY LE PELLOUX
74311;74250;VIUZ EN SALLAZ
74312;74130;VOUGY
74314;74520;VULBENS
75103;75003;PARIS
75106;75006;PARIS
75108;75008;PARIS
75112;75012;PARIS
75115;75015;PARIS
75116;75016;PARIS
75117;75017;PARIS
76004;76550;AMBRUMESNIL
76019;76590;ANNEVILLE SUR SCIE
76020;76480;ANNEVILLE AMBOURVILLE
76026;76880;ARQUES LA BATAILLE
76032;76450;AUBERVILLE LA MANUEL
76048;76220;AVESNES EN BRAY
76054;76630;BAILLY EN RIVIERE
76068;76110;BEC DE MORTAGNE
76072;76890;BELLEVILLE EN CAUX
76077;76560;BENESVILLE
76080;76640;BERMONVILLE
76086;76890;BERTRIMONT
76092;76210;BEUZEVILLETTE
76094;76750;BIERVILLE
76106;76160;BOIS D ENNEBOURG
76107;76750;BOIS GUILBERT
76112;76590;LE BOIS ROBERT
76115;76210;BOLLEVILLE
76118;76110;BORNAMBUSC
76119;76680;BOSC BERENGER
76121;76750;BOSC EDELINE
76122;76270;CALLENGEVILLE
76125;76850;BOSC LE HARD
76129;76560;BOUDEVILLE
76139;76680;BRADIANCOURT
76140;76740;BRAMETOT
76148;76660;BURES EN BRAY
76154;76340;CAMPNEUSEVILLE
76157;76380;CANTELEU
76157;76380;CANTELEU
76159;76450;CANY BARVILLE
76164;76490;RIVES EN SEINE
76169;76430;LA CERLANGUE
76179;76690;CLERES
76195;76540;CRIQUETOT LE MAUCONDUIT
76199;76390;CRIQUIERS
76202;76660;CROIXDALLE
76217;76370;DIEPPE
76233;76390;ELLECOURT
76237;76480;EPINAY SUR DUCLAIR
76238;76133;EPOUVILLE
76242;76220;ERNEMONT LA VILLETTE
76244;76270;ESCLAVELLES
76260;76220;FERRIERES EN BRAY
76265;76270;FLAMETS FRETILS
76275;76290;FONTENAY
76283;76270;FRESLES
76290;76690;FRICHEMESNIL
76292;76780;FRY
76302;76110;GODERVILLE
76303;76430;GOMMERVILLE
76305;76700;GONFREVILLE L ORCHER
76306;76730;GONNETOT
76307;76280;GONNEVILLE LA MALLET
76313;76520;GOUY
76321;76950;LES GRANDES VENTES
76322;76120;LE GRAND QUEVILLY
76339;76450;LE HANOUARD
76341;76700;HARFLEUR
76343;76440;HAUCOURT
76345;76440;HAUSSEZ
76351;76600;LE HAVRE
76356;76730;HERMANVILLE
76364;76780;HODENG HODENGER
76369;76690;LA HOUSSAYE BERANGER
76370;76570;HUGLEVILLE EN CAUX
76371;76630;LES IFS
76375;76460;INGOUVILLE
76377;76230;ISNEAUVILLE
76384;76170;LILLEBONNE
76393;76440;LONGMESNIL
76398;76490;LOUVETOT
76401;76940;ARELAUNE EN SEINE
76406;76400;MANIQUERVILLE
76425;76110;MENTHEVILLE
56104;56240;LANVAUDAN
56106;56870;LARMOR BADEN
56109;56190;LAUZACH
56123;56220;MALANSAC
56127;56430;MAURON
56129;56490;MENEAC
56132;56890;MEUCON
56133;56140;MISSIRIAC
56137;56250;MONTERBLANC
56138;56800;MONTERREIN
56143;56190;MUZILLAC
56144;56500;EVELLYS
56151;56920;NOYAL PONTIVY
56154;56220;PEILLAC
56157;56420;PLAUDREN
56167;56400;PLOUGOUMELEN
56170;56770;PLOURAY
56174;56500;PLUMELIN
56185;56530;QUEVEN
56186;56170;QUIBERON
56189;56500;RADENAC
56190;56500;REGUINY
56191;56140;REMINIAC
56198;56580;ROHAN
56198;56580;ROHAN
56204;56500;ST ALLOUESTRE
56211;56140;ST CONGARD
56233;56470;ST PHILIBERT
56234;56510;ST PIERRE QUIBERON
56237;56300;ST THURIAU
56245;56480;SILFIAC
56250;56130;THEHILLAC
56261;56250;LA VRAIE CROIX
56263;56400;STE ANNE D AURAY
57008;57380;ADELANGE
57009;57590;AJONCOURT
57019;57360;AMNEVILLE LES THERMES
57025;57320;ANZELING
57033;57405;ARZVILLER
57034;57790;ASPACH
57041;57710;AUMETZ
57042;57810;AVRICOURT
57043;57300;AY SUR MOSELLE
57048;57220;BANNAY
67541;67470;WINTZENBACH
67542;67370;WINTZENHEIM KOCHERSBERG
67543;67130;WISCHES
67543;67130;WISCHES
67546;67670;WITTERSHEIM
67552;67260;WOLFSKIRCHEN
67555;67310;ZEHNACKER
67556;67310;ZEINHEIM
68002;68210;ALTENACH
68008;68280;APPENWIHR
68012;68700;ASPACH MICHELBACH
68017;68210;BALLERSDORF
68019;68320;BALTZENHEIM
68023;68980;BEBLENHEIM
68026;68630;BENNWIHR MITTELWIHR
